,시설명,분류,시군구 명칭,위도,경도,지번주소,전화번호,홈페이지,휴무일,운영시간,무료주차 가능여부,유료주차 가능여부,장애인용 출입문,휠체어 대여 가능 여부,장애인 화장실 유무,장애인 전용 주차장 여부,대형주차장 가능여부,시각장애인 안내견 동반 가능 여부,점자 가이드 여부,오디오 가이드(한국어)
5790,세컨라운드골프,3,130,37.29103336,127.066671,경기도 수원시 영통구 하동 989,031-212-1871,정보없음,매월 마지막 일요일,"주중 06:00-23:00,주말 09:00-21:00",1,1,1,0,0,1,0,1,1,1
5791,세현컨트리클럽,4,181,37.18983074,127.195381,경기도 용인시 처인구 이동읍 서리 산 70-3,031-670-8800,www.sehyeoncc.com,정보없음,정보없음,1,0,1,0,0,1,1,0,0,0
5792,세화미술관,2,1,37.56964251,126.972139,서울특별시 종로구 신문로1가 226,02-2002-7787,www.sehwamuseum.org/,매주 월요일,10:00-18:00,0,1,1,1,1,1,0,1,1,1
5793,세화해수욕장,5,45,33.48751008,126.833434,제주특별자치도 제주시 구좌읍 세화리,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,1,0,0
5794,센띠르갤러리,2,2,37.78603344,126.725379,경기도 파주시 맥금동 599-1,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5795,센츄리21CC,4,48,37.28145011,127.842417,강원도 원주시 문막읍 궁촌리 108-3,033-733-1000,www.century21cc.co.kr/,정보없음,정보없음,1,0,0,0,0,1,1,0,0,0
5796,센츄리21CC퍼블릭,4,48,37.28145011,127.842417,강원도 원주시 문막읍 궁촌리 108-3,033-733-1000,www.century21cc.co.kr/,상시변동,정보없음,1,0,1,0,0,1,0,0,0,0
5797,센트럴시티밀레니엄홀,1,109,37.50393518,127.002413,서울특별시 서초구 반포동 19-3,02-6282-0114,www.shinsegaecentralcity.com/,정보없음,정보없음,1,1,1,0,1,1,1,1,1,1
5798,셔우드홀기념문화센터(2023년6월예정),1,40,38.47218738,128.443621,강원도 고성군 거진읍 화포리 590-2,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5799,소극장 보노마루,3,97,37.30127951,126.867322,경기도 안산시 상록구 본오동 1111,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5800,소극장가변,1,24,37.58856577,127.012271,서울특별시 성북구 삼선동3가 5-2,02-747-8573,www.gabyun.com/,정보없음,정보없음,0,0,0,0,0,0,0,1,0,0
5801,소극장고도,1,12,36.326843,127.42292,대전광역시 중구 대흥동 490,042-226-3861,dcaf.or.kr/web/page.do?menuIdx=570,공연별 상이,공연에따라 다름,0,0,0,0,0,0,0,0,0,0
5802,소극장공유,1,1,37.58760122,127.003206,서울특별시 종로구 혜화동 37-1,070-5014-0096,theater0you.modoo.at/,정보없음,월-금 11:00-17:30,0,0,0,0,0,0,0,1,0,0
5803,소극장공터다,1,156,36.12528973,128.34051,경상북도 구미시 원평동 1032-60,054-444-0604,cafe.daum.net/gumire/,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5804,소극장극예술공간,1,152,37.48914044,126.7835,경기도 부천시 심곡동 355-5,0507-1402-8526,cafe.naver.com/yaegitheatre,정보없음,정보없음,0,1,0,0,0,0,0,0,0,0
5805,소극장날개,1,154,35.17689049,128.06274,경상남도 진주시 평거동 7-1,0507-1345-9885,gycscoop.co.kr/,연중무휴,"매일 11:00-23:00 ,주말 12:00-23:00",0,0,0,0,0,0,0,1,0,0
5806,소극장달과함께걷다,1,38,35.86710369,128.731166,대구광역시 동구 신서동 561,053-963-7558,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5807,소극장더켠,1,33,37.61481002,127.029109,서울특별시 강북구 미아동 61-52,정보없음,정보없음,연중무휴,24시간 운영,0,1,0,0,0,1,0,1,0,0
5808,소극장마당,1,199,37.39554648,126.919649,경기도 안양시 만안구 안양동 707-9,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5809,소극장마당,1,12,36.32547689,127.428039,대전광역시 중구 대흥동 159-3,070-8231-7549,cafe.naver.com/heyumtheatre/,공연별 상이,공연에따라 다름,0,0,0,0,0,0,0,0,0,0
5810,소극장무극,1,1,37.5818577,127.00086,서울특별시 종로구 명륜4가 111-2,0507-1321-6602,theatremuguek.modoo.at/,연중무휴,10:00-22:00,0,0,0,0,0,0,0,1,0,0
5811,소극장소금창고,1,53,35.85580489,128.582307,대구광역시 남구 대명동 2131-2,0507-1417-7139,goorigoal.modoo.at/,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5812,소극장여우,1,116,37.85710402,127.747054,강원도 춘천시 석사동 310-5,033-241-1740,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,1,0,0
5813,소극장연극바보들,1,116,37.87333935,127.744863,강원도 춘천시 효자동 629-5,정보없음,scmooha.com/,정보없음,"일요일 14:00-16:00,화요일 20:00-22:00,수요일 20:00-22:00,목요일 20:00-22:00,금요일 20:00-22:00,토요일 14:00-16:00,토요일 17:00-19:00",0,0,0,0,0,0,0,0,0,0
5814,소극장창덕궁,1,1,37.57683211,126.990476,서울특별시 종로구 와룡동 119-1,02-742-7278,www.changgeuk.co.kr/,정보없음,정보없음,0,1,0,0,0,0,0,1,0,0
5815,소극장커튼콜,1,12,36.32714681,127.423879,대전광역시 중구 대흥동 208-3,042-321-1638,zerodesign.kr/curtaincall,정보없음,매일 10:00-22:00,0,0,0,0,0,0,0,0,0,0
5816,소극장푸른가시,1,12,35.55646643,129.321763,울산광역시 중구 옥교동 249-1,052-271-0557,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5817,소극장품,1,12,35.55704343,129.320586,울산광역시 중구 성남동 67,0507-1355-9654,pum0501.modoo.at/,매주 월요일,10:00-18:00,1,0,0,0,0,0,0,0,0,0
5818,소극장하다,1,69,37.03323407,127.604181,충청북도 음성군 생극면 신양리 457-10,043-881-9253,cafe.naver.com/arthada,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5819,소극장함세상,1,53,35.85672154,128.580759,대구광역시 남구 대명동 2133-60,053-625-8251,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5820,소극장혜화당,1,1,37.58122414,127.004021,서울특별시 종로구 동숭동 1-89,02-742-1505,hyehwadang2015.modoo.at,정보없음,정보없음,0,0,0,0,0,0,0,1,0,0
5821,소근진성,7,93,36.81961264,126.183935,충청남도 태안군 소원면 소근리 94,정보없음,정보없음,정보없음,정보없음,0,0,1,0,0,0,0,1,0,0
5822,소금강돌박물관,2,84,37.8481066,128.726143,강원도 강릉시 연곡면 퇴곡리 513,033-661-5510,www.stonemuseum.net/,매주 월요일,관람시간 오전 9시부터 오후 6시까지 / 매표소 마감시간 오후 5시,1,0,0,0,0,0,0,1,0,0
5823,소금강유원지,5,84,37.81665984,128.70692,강원도 강릉시 연곡면 삼산리 70,033-640-5420,정보없음,연중무휴,상시개방,0,0,0,0,0,0,0,1,0,0
5824,소금박물관,2,4,34.99631801,126.175521,전라남도 신안군 증도면 대초리 1648,061-275-0829,www.saltmuseum.org/main,정보없음,9:00-18:00 (폐장 30분전까지 입장가능),0,0,0,0,0,0,0,0,0,0
5825,소금밭전망대,5,4,34.99550755,126.176071,전라남도 신안군 증도면 대초리 1650-65,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5826,소금산그랜드밸리,5,48,37.36457641,127.834038,강원도 원주시 지정면 간현리 1056-24,033-742-2111,www.wonju.go.kr/tour/contents.do?key=5516&,"설, 추석 당일, 매월 1,3주 월요일",정보없음,1,0,1,0,0,0,0,1,0,0
5827,소금포역사관,2,98,35.5351904,129.39083,울산광역시 북구 염포동 193,052-289-4439,정보없음,"매주 월요일, 공휴일",화-토 10:00-17:00,1,0,1,0,1,1,0,1,1,0
5828,소길종합운동장,3,45,33.43597009,126.378975,제주특별자치도 제주시 애월읍 소길리 773-1,정보없음,정보없음,정보없음,정보없음,1,0,1,0,0,0,0,0,0,0
5829,소나무갤러리,2,112,35.82818262,128.628222,대구광역시 수성구 지산동 1138-6,053-423-1186,정보없음,매주 월요일,11:00-19:00,0,0,0,0,0,0,0,0,0,0
5830,소나무예술극장,1,202,37.46224731,126.881341,경기도 광명시 하안동 61-1,02-893-6977,sonamookm.modoo.at/,정보없음,정보없음,1,1,0,0,0,0,0,0,0,0
5831,소나무전시관,2,209,36.49920811,127.802708,충청북도 보은군 속리산면 갈목리 77,043-540-3774,정보없음,"매주 월요일, 공휴일",정보없음,1,0,1,0,1,1,1,1,0,1
5832,소너스,2,2,37.78659369,126.700894,경기도 파주시 탄현면 법흥리 1652-457,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5833,소노벨변산아쿠아월드,5,143,35.63211966,126.470468,전라북도 부안군 변산면 격포리 257,1588-4888,www.sonohotelsresorts.com/daemyung.front.saupjang.byeonsan.aqua_use.ds/dmparse.dm?menuNo=01,정보없음,10:00-17:00,1,0,0,0,0,1,1,0,0,0
5834,소노벨천안오션파크천안,5,183,36.75731116,127.224096,충청남도 천안시 동남구 성남면 용원리 672,041-901-8060,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5835,소노캄거제오션어드벤처,4,60,34.84379126,128.702943,경상남도 거제시 일운면 소동리 115,055-733-7301,www.sonohotelsresorts.com/oceanbay/,연중무휴,10:00-18:00,1,0,1,1,1,1,1,1,1,0
5836,소노펠리체CC,4,40,38.21312066,128.493436,강원도 고성군 토성면 원암리 403-24,033-639-8400,www.sonofelicecc.com/dp,연중무휴,"월요일-목요일 07:00-13:20 ,금요일 07:00-13:20 ,토요일-일요일공휴일 07:00-13:20",1,0,1,0,0,1,0,0,0,0
5837,소노펠리체CC비발디파크마운틴,4,50,37.64818721,127.685865,강원도 홍천군 서면 팔봉리 1289,1644-0063,www.sonofelicecc.com/vp,정보없음,정보없음,1,0,0,1,1,1,1,0,0,0
5838,소노펠리체CC비발디파크웨스트,4,50,37.63865599,127.673648,강원도 홍천군 서면 팔봉리 산 125-31,1644-0063,www.sonofelicecc.com/vc,연중무휴,"매월 변경,월요일-금요일 07:00-13:20, 토요일-일요일 공휴일 07:00-13:20",1,0,1,0,0,0,1,0,1,0
5839,소노펠리체CC비발디파크이스트,4,50,37.66700893,127.686358,강원도 홍천군 서면 팔봉리 산 277,1644-0063,www.sonofelicecc.com/sn,정보없음,정보없음,1,0,1,0,0,1,1,0,1,0
5840,소놀이굿전수관,2,43,37.7914876,127.000391,경기도 양주시 백석읍 방성리 618-2,0507-1382-5969,sonory.modoo.at/,정보없음,정보없음,1,0,1,0,1,1,1,1,0,0
5841,소다미술관,2,20,37.20162012,127.006088,경기도 화성시 안녕동 138-109,070-8915-9127,정보없음,"매주 월요일, 화요일, 공휴일",10:00-19:00,1,0,1,0,0,0,0,1,0,0
5842,소담갤러리,2,2,37.79193061,126.69534,경기도 파주시 탄현면 법흥리 1652-3,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5843,소담아트홀,1,112,35.83641034,128.627736,대구광역시 수성구 지산동 985-8,정보없음,sodamarthall.modoo.at/?pc=1,매주 일요일,평일 09:00-22:00,0,0,0,0,0,0,0,0,0,0
5844,소도당골,5,27,37.11576157,128.949183,강원도 태백시 소도동 180,033-250-3089,정보없음,정보없음,정보없음,1,0,0,0,0,1,1,1,0,0
5845,소돌해수욕장,5,84,37.90618299,128.82725,강원도 강릉시 주문진읍 주문리 800-3,033-661-5692,sodolbeach.co.kr/,정보없음,정보없음,1,0,1,0,1,0,0,1,0,0
5846,소동패전수교육관,2,15,34.75551882,127.601082,전라남도 여수시 소라면 현천리 862-1,061-652-6681,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5847,소래산산림욕장,5,16,37.44971468,126.782746,경기도 시흥시 대야동 332-80,031-310-2343,정보없음,정보없음,정보없음,0,0,1,0,1,0,0,0,0,0
5848,소래습지생태공원,2,187,37.40736482,126.746337,인천광역시 남동구 논현동 1-17,032-435-7076,https://tinyurl.com/bddruf6z,"매주 월요일, 공휴일",10:00-18:00,0,1,1,0,1,1,1,1,1,1
5849,소래습지생태공원,5,187,37.41375868,126.747797,인천광역시 남동구 논현동 1-55,032-435-7076,https://tinyurl.com/mtupwrt2,시설별 상이,"공원 이용시간 : 04:00-22:00,공원 내부산책로 : 10:00-17:30,생태전시관 : 10:00-18:00",0,1,1,0,1,1,1,1,0,0
5850,소량산성,7,174,35.01308626,127.791709,경상남도 하동군 고전면 전도리 1166-1,055-880-2368,정보없음,연중무휴,상시개방,0,0,0,0,0,0,0,1,0,0
5851,소록도중앙공원,6,103,34.5099572,127.121422,전라남도 고흥군 도양읍 소록리 226,061-840-0500,www.sorokdo.go.kr/,정보없음,정보없음,1,0,0,0,0,0,0,0,0,0
5852,소록도해수욕장,5,103,34.51123121,127.118958,전라남도 고흥군 도양읍 소록리,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5853,소룡동시민체육공원,6,177,35.9831498,126.675978,전라북도 군산시 소룡동 237-1,063-454-2973,정보없음,정보없음,정보없음,1,0,0,0,0,1,0,1,0,0
5854,소리산유원지,5,57,37.64526569,127.611501,경기도 양평군 단월면 석산리 124,정보없음,정보없음,정보없음,정보없음,1,0,0,0,0,0,0,1,0,0
5855,소리산자연발생유원지,5,57,37.62858366,127.611029,경기도 양평군 단월면 석산리 647,정보없음,정보없음,정보없음,정보없음,1,0,0,0,0,0,0,1,0,0
5856,소리소극장,1,201,37.49962405,127.137509,서울특별시 송파구 오금동 152-3,정보없음,정보없음,연중무휴,10:00-22:00,0,0,0,0,0,0,0,0,0,0
5857,소리체험박물관,2,123,37.59896244,126.508241,인천광역시 강화군 길상면 선두리 1059,0507-1415-7154,www.soundmuseum.kr/,매주 월요일,"평일 10:00-18:00, 주말 10:00-19:00",1,0,0,0,0,0,0,1,0,1
5858,소망진산유등테마공원(2022년9월예정),5,154,35.18239261,128.077487,경상남도 진주시 망경동 178-2,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5859,소매물도몽돌밭,5,158,34.73106961,128.531172,경상남도 통영시 한산면 매죽리,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5860,소문산성,7,129,36.48634651,127.362345,대전광역시 유성구 신동 산 14,정보없음,정보없음,정보없음,정보없음,1,0,0,0,0,0,0,1,0,0
5861,소민아트센터,1,72,35.15935509,129.057231,부산광역시 부산진구 부전동 397-45,051-991-2200,정보없음,연중무휴,대관문의시간에 따라 다름,0,1,0,0,0,0,0,1,0,0
5862,소백산국립공원,6,210,36.95846914,128.48046,충청북도 단양군 가곡면 어의곡리 산 59-1,054-630-0700,https://tinyurl.com/57h6js74,상시변동,"계절별 탐방로별 입장 및 통제시간 상이, 시간은 홈페이지 참조",0,1,0,0,0,0,0,1,0,0
5863,소백산자연휴양림,5,210,37.06069296,128.467308,충청북도 단양군 영춘면 하리 639-1,정보없음,정보없음,정보없음,정보없음,0,0,1,0,0,0,0,1,0,0
5864,소비자전시장,2,156,36.11398002,128.351101,경상북도 구미시 송정동 492-2,054-453-9898,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5865,소사벌레포츠타운,3,149,36.98756543,127.106511,경기도 평택시 합정동 392,031-8024-3350,정보없음,연중무휴,매일06:00-21:00,1,1,1,0,1,1,1,1,0,0
5866,소사벌레포츠타운축구장,3,149,36.98756543,127.106511,경기도 평택시 합정동 392,031-659-4921,정보없음,정보없음,정보없음,1,1,1,0,1,1,1,1,0,0
5867,소석문화센타,1,12,35.86357738,128.603087,대구광역시 중구 삼덕동2가 270-1,053-421-1837,www.sosuk.kr/,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5868,소선암자연휴양림,5,210,36.91922142,128.312313,충청북도 단양군 단성면 대잠리 산 382-1,정보없음,정보없음,정보없음,정보없음,0,0,1,0,0,0,0,1,0,0
5869,소설펜션,5,151,37.89680663,127.112807,경기도 동두천시 탑동동 366-1,정보없음,정보없음,정보없음,정보없음,1,0,0,0,0,0,0,1,0,1
5870,소소미술관,2,219,35.03595977,126.905549,전라남도 화순군 도곡면 원화리 304,0507-1325-5993,정보없음,정보없음,10:00-22:00,0,0,0,0,0,0,0,0,0,0
5871,소소재,2,25,37.17933977,127.534568,경기도 여주시 가남읍 대신리 236-4,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5872,소수박물관,2,6,36.92592352,128.582312,경상북도 영주시 순흥면 청구리 346,054-639-7964,정보없음,연중무휴,"매일 09:00-18:00 봄,가을(3월-5월, 9월-10월),매일 09:00-19:00 여름(6월-8월),매일 09:00-17:00 겨울(11월-2월)",1,0,1,1,1,1,1,0,0,0
5873,소아르미술관,2,219,35.07551758,126.959455,전라남도 화순군 화순읍 이십곡리 601-12,061-371-8585,정보없음,정보없음,"09:00-18:00 , 일요일 및 공휴일 10:00-18:00",0,1,0,0,0,0,0,0,0,0
5874,소안8경,5,61,34.12031716,126.667457,전라남도 완도군 소안면 진산리 산 1,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5875,소안도해변,5,61,34.17885047,126.668167,전라남도 완도군 소안면 비자리,정보없음,www.khoa.go.kr/safety_map/lesu/details.do?p=bd&code=BCH340,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5876,소안항일운동기념관,2,61,34.16712451,126.652862,전라남도 완도군 소안면 가학리 259,061-552-0516,www.soan0516.com/index.php?,정보없음,상시,0,0,0,0,0,0,0,0,0,0
5877,소암기념관,2,58,33.2451236,126.567421,제주특별자치도 서귀포시 서귀동 157-1,064-760-3511,ssam.seogwipo.go.kr/,"매주 월요일, 공휴일",09:00-18:00(입장 마감시간 17:30),1,0,1,1,1,1,0,1,0,0
5878,소양호권역홍보관,2,116,38.02951194,127.880074,강원도 춘천시 북산면 추곡리 638-1,033-250-4729,정보없음,정보없음,정보없음,1,0,1,0,0,1,0,1,0,0
5879,소요 별앤숲 테마파크,5,151,37.95014961,127.065987,경기도 동두천시 상봉암동 15,031-857-1011,https://tinyurl.com/ytm2dv8y,정보없음,24시간 운영,1,0,0,0,0,0,0,1,0,0
5880,소요대,5,33,37.65775513,126.991069,서울특별시 강북구 우이동 산 68-1,02-909-0497,정보없음,연중무휴,"하절기(3-11월)에는 04시부터 17시까지, 동절기(12-2월)에는 04시부터 16시까지",0,1,0,0,0,0,0,1,0,0
5881,소요산관광지,5,151,37.9457817,127.082522,경기도 동두천시 상봉암동 산 1-1,정보없음,정보없음,정보없음,정보없음,1,1,0,1,1,1,0,1,0,0
5882,소요산관광지야외음악당,1,151,37.94679444,127.072116,경기도 동두천시 상봉암동 산 1-1,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5883,소요산유원지,5,151,37.94668653,127.074543,경기도 동두천시 상봉암동 산 1-1,정보없음,정보없음,정보없음,정보없음,1,0,0,0,0,0,0,1,0,1
5884,소요생활체육공원축구장,3,151,37.94320773,127.053321,경기도 동두천시 상봉암동 193-3,031-860-3196,www.ddc.go.kr/ddc/contents.do?key=1346,정보없음,정보없음,1,0,0,0,0,0,0,0,0,0
5885,소울아카이브관,5,36,34.58895495,126.310021,전라남도 해남군 문내면 선두리 419,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
5886,소울아트스페이스,1,186,35.2477413,129.096943,부산광역시 금정구 구서동 485-13,051-731-5878,www.soulartspace.com/,"매주 일요일, 월요일, 공휴일","화-금 11:00-18:30,토 12:00-17:00",1,0,0,0,0,0,0,0,0,0
5887,소울원,5,2,37.80591256,126.734783,경기도 파주시 탄현면 축현리 122-4,031-945-4261,www.soulone.co.kr/,"매주 월요일, 공휴일",09:30-18:30,1,0,1,0,0,0,1,0,0,0
5888,소월경암문학예술기념관,2,223,36.81616626,127.610048,충청북도 증평군 도안면 화성리 450,정보없음,정보없음,정보없음,정보없음,0,0,1,0,0,0,0,0,0,0
5889,소월아트홀,1,34,37.55931111,127.036007,서울특별시 성동구 행당동 142-16,02-2204-6400,https://tinyurl.com/2435zz7c,정보없음,09:00-18:00,1,1,1,1,1,1,0,0,1,1
5890,소이컨트리클럽(2022년12월예정),4,69,36.92198987,127.779338,충청북도 음성군 소이면 후미리 산 40,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
